資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20240419,1710,3,5389,42471794,4.79
20240419,1710,4,1758,22127080,2.49
20240419,1710,5,1176,21864167,2.46
20240419,1710,6,955,24455718,2.76
20240419,1710,7,532,19084829,2.15
20240419,1710,8,358,16686036,1.88
20240419,1710,9,585,42566181,4.80
20240419,1710,10,248,35258400,3.98
20240419,1710,11,122,33560103,3.78
20240419,1710,12,38,18522432,2.09
20240419,1710,13,23,16330742,1.84
20240419,1710,14,13,12451322,1.40
20240419,1710,15,52,519239900,58.62
20240419,1710,16,0,0,0.00
20240419,1710,17,60438,885703029,100.00
20240419,1711,1,34268,3031519,0.55
20240419,1711,2,29185,63143531,11.52
20240419,1711,3,5017,39936546,7.29
20240419,1711,4,1458,18543842,3.38
20240419,1711,5,979,18223362,3.32
20240419,1711,6,828,21195173,3.86
20240419,1711,7,361,12877825,2.35
20240419,1711,8,250,11545191,2.10
20240419,1711,9,416,30024588,5.48
20240419,1711,10,199,27766795,5.06
20240419,1711,11,104,29373425,5.36
20240419,1711,12,40,19488348,3.55
20240419,1711,13,11,7734945,1.41
20240419,1711,14,10,8831341,1.61
20240419,1711,15,43,236035795,43.09
20240419,1711,16,0,0,0.00
20240419,1711,17,73169,547752226,100.00
20240419,1712,1,45998,2341234,0.55
20240419,1712,2,20223,40735348,9.68
20240419,1712,3,3109,24363387,5.79
20240419,1712,4,1037,12919414,3.07
20240419,1712,5,624,11505946,2.73
20240419,1712,6,511,12951654,3.08
20240419,1712,7,256,9025303,2.14
20240419,1712,8,162,7471484,1.77
20240419,1712,9,330,23756035,5.64
20240419,1712,10,186,26232768,6.23
20240419,1712,11,99,27313647,6.49
20240419,1712,12,32,15806914,3.75
20240419,1712,13,21,14457712,3.43
20240419,1712,14,16,13796688,3.28
20240419,1712,15,54,177815051,42.28
20240419,1712,16,0,0,0.00
20240419,1712,17,72658,420492585,100.00
20240419,1713,1,19471,626967,0.41
20240419,1713,2,1809,3841557,2.54
20240419,1713,3,314,2357819,1.56
20240419,1713,4,113,1434743,0.95
20240419,1713,5,85,1590894,1.05
20240419,1713,6,93,2340960,1.55
20240419,1713,7,44,1532804,1.01
20240419,1713,8,32,1503531,0.99
20240419,1713,9,68,5035637,3.33
20240419,1713,10,49,7002155,4.63
20240419,1713,11,38,11235356,7.44
20240419,1713,12,5,2359000,1.56
20240419,1713,13,5,3237000,2.14
20240419,1713,14,2,1679000,1.11
20240419,1713,15,18,105174277,69.67
20240419,1713,16,0,0,0.00
20240419,1713,17,22146,150951700,100.00
20240419,1714,1,36876,4299458,0.42
20240419,1714,2,20466,48007585,4.72
20240419,1714,3,5715,45592445,4.48
20240419,1714,4,2152,27330499,2.68
20240419,1714,5,1584,29299894,2.88
20240419,1714,6,1406,36083572,3.54
20240419,1714,7,639,22528055,2.21
20240419,1714,8,493,22901116,2.25
20240419,1714,9,874,62897658,6.18
20240419,1714,10,435,61655746,6.06
20240419,1714,11,223,62884621,6.18
20240419,1714,12,66,32216198,3.16
20240419,1714,13,33,23059522,2.26
20240419,1714,14,27,24369804,2.39
20240419,1714,15,74,513698635,50.51
20240419,1714,16,0,0,0.00
20240419,1714,17,71063,1016824808,100.00
20240419,1717,1,15368,7602201,0.64
20240419,1717,2,29805,68339597,5.80
20240419,1717,3,6134,47562181,4.03
20240419,1717,4,2092,26180614,2.22
20240419,1717,5,1242,22534871,1.91
20240419,1717,6,1015,25467237,2.16
20240419,1717,7,476,16834251,1.42
20240419,1717,8,344,15676242,1.33
20240419,1717,9,572,40672461,3.45
20240419,1717,10,307,43086898,3.65
20240419,1717,11,143,39461810,3.34
20240419,1717,12,59,28835312,2.44
20240419,1717,13,35,24229435,2.05
20240419,1717,14,24,20944673,1.77
20240419,1717,15,113,750837700,63.72
20240419,1717,16,0,0,0.00
20240419,1717,17,57729,1178265483,100.00
20240419,1718,1,74682,10569670,0.62
20240419,1718,2,43570,97720124,5.79
20240419,1718,3,12500,87837482,5.21
20240419,1718,4,6627,77920541,4.62
20240419,1718,5,2660,46711215,2.77
20240419,1718,6,3242,77810242,4.61
20240419,1718,7,1534,52981040,3.14
20240419,1718,8,897,40665380,2.41
20240419,1718,9,1706,117282769,6.95
20240419,1718,10,780,106365090,6.30
20240419,1718,11,309,83906452,4.97
20240419,1718,12,105,51465370,3.05
20240419,1718,13,42,28617641,1.69
20240419,1718,14,26,23334410,1.38
20240419,1718,15,89,782718319,46.42
20240419,1718,16,0,0,0.00
20240419,1718,17,148769,1685905745,100.00
20240419,1720,1,6504,1041379,0.58
20240419,1720,2,10402,20377304,11.40
20240419,1720,3,1218,9476886,5.30
20240419,1720,4,377,4724601,2.64
20240419,1720,5,199,3645910,2.04
20240419,1720,6,178,4489733,2.51
20240419,1720,7,87,3081142,1.72
20240419,1720,8,48,2231110,1.24
20240419,1720,9,92,6670838,3.73
20240419,1720,10,31,4199783,2.35
20240419,1720,11,19,6028056,3.37
20240419,1720,12,5,2373557,1.32
20240419,1720,13,6,4180439,2.33
20240419,1720,14,0,0,0.00
20240419,1720,15,14,106175351,59.41
20240419,1720,16,0,0,0.00
20240419,1720,17,19180,178696089,100.00
20240419,1721,1,34325,1779106,0.96
20240419,1721,2,14038,30645983,16.57
20240419,1721,3,2280,18653783,10.08
20240419,1721,4,566,7412917,4.00
20240419,1721,5,476,9085291,4.91
20240419,1721,6,323,8381201,4.53
20240419,1721,7,146,5229428,2.82
20240419,1721,8,103,4866208,2.63
20240419,1721,9,162,11681545,6.31
20240419,1721,10,65,9211425,4.98
20240419,1721,11,36,10184776,5.50
20240419,1721,12,8,3881654,2.09
20240419,1721,13,7,4895871,2.64
20240419,1721,14,4,3563072,1.92
20240419,1721,15,14,55411832,29.97
20240419,1721,16,0,0,0.00
20240419,1721,17,52553,184884092,100.00
20240419,1722,1,43674,1508942,0.15
20240419,1722,2,30288,61005503,6.22
20240419,1722,3,4194,33724389,3.44
20240419,1722,4,1254,16413923,1.67
20240419,1722,5,865,16200301,1.65
20240419,1722,6,762,19797598,2.02
20240419,1722,7,392,14162504,1.44
20240419,1722,8,283,13240561,1.35
20240419,1722,9,479,35257158,3.59
20240419,1722,10,284,39532593,4.03
20240419,1722,11,127,35424846,3.61
20240419,1722,12,45,21904161,2.23
20240419,1722,13,20,13861047,1.41
20240419,1722,14,10,9276652,0.94
20240419,1722,15,72,648689822,66.19
20240419,1722,16,0,0,0.00
20240419,1722,17,82749,980000000,100.00
20240419,1723,1,18828,1170090,0.49
20240419,1723,2,14733,27921741,11.78
20240419,1723,3,1679,12880688,5.43
20240419,1723,4,545,6936409,2.92
20240419,1723,5,293,5295192,2.23
20240419,1723,6,272,6839436,2.88
20240419,1723,7,132,4646412,1.96
20240419,1723,8,77,3555212,1.50
20240419,1723,9,148,10238904,4.32
20240419,1723,10,52,7100422,2.99
20240419,1723,11,20,5447186,2.29
20240419,1723,12,12,5864119,2.47
20240419,1723,13,5,3465000,1.46
20240419,1723,14,2,1774152,0.74
20240419,1723,15,21,133769517,56.46
20240419,1723,16,0,0,0.00
20240419,1723,17,36819,236904480,100.00
20240419,1725,1,1480,166240,0.09
20240419,1725,2,1857,3466523,1.90
20240419,1725,3,186,1534071,0.84
20240419,1725,4,50,659257,0.36
20240419,1725,5,33,611513,0.33
20240419,1725,6,19,467661,0.25
20240419,1725,7,8,291643,0.16
20240419,1725,8,13,592854,0.32
20240419,1725,9,8,597000,0.32
20240419,1725,10,5,681024,0.37
20240419,1725,11,2,415618,0.22
20240419,1725,12,1,468000,0.25
20240419,1725,13,1,751000,0.41
20240419,1725,14,2,1811860,0.99
20240419,1725,15,17,169315714,93.11
20240419,1725,16,0,0,0.00
20240419,1725,17,3682,181829978,100.00
20240419,1726,1,6772,227424,0.14
20240419,1726,2,2560,5135470,3.17
20240419,1726,3,345,2587401,1.59
20240419,1726,4,107,1346784,0.83
20240419,1726,5,72,1314560,0.81
20240419,1726,6,65,1633398,1.00
20240419,1726,7,31,1065768,0.65
20240419,1726,8,21,958448,0.59
20240419,1726,9,37,2607939,1.60
20240419,1726,10,21,2799495,1.72
20240419,1726,11,6,1707906,1.05
20240419,1726,12,3,1335634,0.82
20240419,1726,13,2,1502847,0.92
20240419,1726,14,1,820936,0.50
20240419,1726,15,22,136955990,84.54
20240419,1726,16,0,0,0.00
20240419,1726,17,10065,162000000,100.00
20240419,1727,1,4290,696567,0.56
20240419,1727,2,10079,19676912,15.87
20240419,1727,3,1176,9427930,7.60
20240419,1727,4,284,3712973,2.99
20240419,1727,5,193,3602159,2.90
20240419,1727,6,127,3213579,2.59
20240419,1727,7,62,2206907,1.78
20240419,1727,8,32,1460586,1.17
20240419,1727,9,63,4586230,3.70
20240419,1727,10,27,4041755,3.26
20240419,1727,11,14,4017935,3.24
20240419,1727,12,7,3191965,2.57
20240419,1727,13,2,1554626,1.25
20240419,1727,14,1,935225,0.75
20240419,1727,15,11,61613982,49.71
20240419,1727,16,0,0,0.00
20240419,1727,17,16368,123939331,100.00
20240419,1729,1,1447,134623,0.07
20240419,1729,2,2257,4320822,2.34
20240419,1729,3,251,1997680,1.08
20240419,1729,4,70,918290,0.49
20240419,1729,5,42,779234,0.42
20240419,1729,6,36,940027,0.51
20240419,1729,7,18,631960,0.34
20240419,1729,8,20,928757,0.50
20240419,1729,9,24,1718819,0.93
20240419,1729,10,10,1578145,0.85
20240419,1729,11,6,1604000,0.87
20240419,1729,12,7,3613000,1.96
20240419,1729,13,4,2764000,1.50
20240419,1729,14,3,2735000,1.48
20240419,1729,15,34,159498620,86.60
20240419,1729,16,0,0,0.00
20240419,1729,17,4229,184162977,100.00
20240419,1730,1,3540,370351,0.58
20240419,1730,2,6550,12088105,19.11
20240419,1730,3,595,4511656,7.13
20240419,1730,4,159,1994410,3.15
20240419,1730,5,66,1189809,1.88
20240419,1730,6,57,1415021,2.23
20240419,1730,7,19,650206,1.02
20240419,1730,8,17,769709,1.21
20240419,1730,9,10,682714,1.07
20240419,1730,10,10,1384976,2.19
20240419,1730,11,5,1531153,2.42
20240419,1730,12,2,843663,1.33
20240419,1730,13,1,664495,1.05
20240419,1730,14,2,1851000,2.92
20240419,1730,15,9,33286583,52.64
20240419,1730,16,0,0,0.00
20240419,1730,17,11042,63233851,100.00
20240419,1731,1,11360,646532,0.48
20240419,1731,2,5855,11533316,8.67
20240419,1731,3,859,6748991,5.07
20240419,1731,4,289,3627271,2.72
20240419,1731,5,163,2998141,2.25
20240419,1731,6,129,3319571,2.49
20240419,1731,7,60,2126656,1.60
20240419,1731,8,51,2336261,1.75
20240419,1731,9,94,6626958,4.98
20240419,1731,10,47,6601562,4.96
20240419,1731,11,21,5659407,4.25
20240419,1731,12,11,5644134,4.24
20240419,1731,13,1,728000,0.54
20240419,1731,14,2,1755000,1.32
20240419,1731,15,12,72563444,54.59
20240419,1731,16,0,0,0.00
20240419,1731,17,18954,132915244,100.00
20240419,1732,1,24469,190122,0.44
20240419,1732,2,5463,10176844,23.97
20240419,1732,3,506,4069723,9.58
20240419,1732,4,100,1296536,3.05
20240419,1732,5,53,1017000,2.39
20240419,1732,6,42,1092500,2.57
20240419,1732,7,22,774000,1.82
20240419,1732,8,8,373000,0.87
20240419,1732,9,11,791456,1.86
20240419,1732,10,10,1374408,3.23
20240419,1732,11,2,531983,1.25
20240419,1732,12,2,1102916,2.59
20240419,1732,13,0,0,0.00
20240419,1732,14,1,965069,2.27
20240419,1732,15,4,18688400,44.03
20240419,1732,16,0,0,0.00
20240419,1732,17,30693,42443957,100.00
20240419,1733,1,20858,507838,0.50
20240419,1733,2,8130,16620506,16.62
20240419,1733,3,1238,9933143,9.93
20240419,1733,4,362,4642990,4.64
20240419,1733,5,246,4555245,4.55
20240419,1733,6,189,4849751,4.85
20240419,1733,7,109,3769327,3.77
20240419,1733,8,60,2822832,2.82
20240419,1733,9,91,6436574,6.43
20240419,1733,10,56,7734994,7.73
20240419,1733,11,24,7170060,7.17
20240419,1733,12,5,2356000,2.35
20240419,1733,13,5,3621524,3.62
20240419,1733,14,1,895829,0.89
20240419,1733,15,7,24033579,24.04
20240419,1733,16,0,0,0.00
20240419,1733,17,31381,99950192,100.00
20240419,1734,1,39099,1393014,0.83
20240419,1734,2,14382,27311693,16.28
20240419,1734,3,1635,12497489,7.45
20240419,1734,4,482,6040112,3.60
20240419,1734,5,266,4938249,2.94
20240419,1734,6,261,6550343,3.90
20240419,1734,7,117,4164393,2.48
20240419,1734,8,71,3287065,1.95
20240419,1734,9,147,10789661,6.43
20240419,1734,10,70,9782889,5.83
20240419,1734,11,37,10843577,6.46
20240419,1734,12,16,8116019,4.83
20240419,1734,13,7,4760423,2.83
20240419,1734,14,10,9176908,5.47
20240419,1734,15,10,48070187,28.66
20240419,1734,16,0,0,0.00
20240419,1734,17,56610,167722022,100.00
20240419,1735,1,3719,527523,0.53
20240419,1735,2,1107,2013279,2.02
20240419,1735,3,137,1049127,1.05
20240419,1735,4,48,607435,0.61
20240419,1735,5,21,391678,0.39
20240419,1735,6,46,1138454,1.14
20240419,1735,7,18,625146,0.62
20240419,1735,8,13,604526,0.60
20240419,1735,9,34,2412773,2.42
20240419,1735,10,21,2834316,2.85
20240419,1735,11,5,1299196,1.30
20240419,1735,12,4,1953396,1.96
20240419,1735,13,0,0,0.00
20240419,1735,14,0,0,0.00
20240419,1735,15,13,83931151,84.44
20240419,1735,16,0,0,0.00
20240419,1735,17,5186,99388000,100.00
20240419,1736,1,3503,462681,0.15
20240419,1736,2,5741,10844484,3.57
20240419,1736,3,647,5034199,1.65
20240419,1736,4,184,2322211,0.76
20240419,1736,5,141,2540118,0.83
20240419,1736,6,96,2443404,0.80
20240419,1736,7,61,2134858,0.70
20240419,1736,8,38,1714270,0.56
20240419,1736,9,68,4860459,1.60
20240419,1736,10,40,5569950,1.83
20240419,1736,11,27,7662355,2.52
20240419,1736,12,13,6408232,2.11
20240419,1736,13,10,6968080,2.29
20240419,1736,14,10,8954593,2.94
20240419,1736,15,20,235696723,77.62
20240419,1736,16,0,0,0.00
20240419,1736,17,10599,303616617,100.00
20240419,1737,1,44831,2393836,1.19
20240419,1737,2,14538,27099188,13.54
20240419,1737,3,1584,12497649,6.24
20240419,1737,4,379,4840536,2.42
20240419,1737,5,216,4032054,2.01
20240419,1737,6,195,4967036,2.48
20240419,1737,7,76,2705635,1.35
20240419,1737,8,57,2635425,1.31
20240419,1737,9,86,6319934,3.15
20240419,1737,10,43,5934958,2.96
20240419,1737,11,25,6696697,3.34
20240419,1737,12,5,2325004,1.16
20240419,1737,13,4,2769790,1.38
20240419,1737,14,3,2597000,1.29
20240419,1737,15,14,112185258,56.09
20240419,1737,16,0,0,0.00
20240419,1737,17,62056,200000000,100.00
20240419,1742,1,10490,392051,0.41
20240419,1742,2,1518,3302150,3.52
20240419,1742,3,308,2273239,2.42
20240419,1742,4,138,1677049,1.79
20240419,1742,5,57,1016723,1.08
20240419,1742,6,64,1586718,1.69
20240419,1742,7,30,1070602,1.14
20240419,1742,8,22,992760,1.06
20240419,1742,9,37,2482953,2.65
20240419,1742,10,18,2599576,2.77
20240419,1742,11,14,3995024,4.27
20240419,1742,12,5,2565122,2.74
20240419,1742,13,5,3492348,3.73
20240419,1742,14,0,0,0.00
20240419,1742,15,16,66112985,70.66
20240419,1742,16,0,0,0.00
20240419,1742,17,12722,93559300,100.00
20240419,1748,1,6,2605,0.01
20240419,1748,2,406,1086225,7.53
20240419,1748,3,151,1377000,9.55
20240419,1748,4,29,403000,2.79
20240419,1748,5,39,749000,5.19
20240419,1748,6,29,818000,5.67
20240419,1748,7,9,330000,2.29
20240419,1748,8,17,841000,5.83
20240419,1748,9,20,1494000,10.36
20240419,1748,10,10,1392604,9.66
20240419,1748,11,2,440000,3.05
20240419,1748,12,1,449000,3.11
20240419,1748,13,0,0,0.00
20240419,1748,14,0,0,0.00
20240419,1748,15,2,5025000,34.87
20240419,1748,16,0,0,0.00
20240419,1748,17,721,14407434,100.00
20240419,1748R,1,17,5656,1.06
20240419,1748R,2,64,158935,29.99
20240419,1748R,3,21,164240,30.99
20240419,1748R,4,2,24000,4.52
20240419,1748R,5,1,16000,3.01
20240419,1748R,6,0,0,0.00
20240419,1748R,7,1,39000,7.36
20240419,1748R,8,0,0,0.00
20240419,1748R,9,0,0,0.00
20240419,1748R,10,1,122000,23.02
20240419,1748R,11,0,0,0.00
20240419,1748R,12,0,0,0.00
20240419,1748R,13,0,0,0.00
20240419,1748R,14,0,0,0.00
20240419,1748R,15,0,0,0.00
20240419,1748R,16,0,0,0.00
20240419,1748R,17,107,529831,100.00
20240419,1752,1,1819,299514,0.29
20240419,1752,2,6294,12436922,12.31
20240419,1752,3,718,5731047,5.67
20240419,1752,4,232,2936986,2.90
20240419,1752,5,135,2499937,2.47
20240419,1752,6,97,2474130,2.44
20240419,1752,7,49,1733581,1.71
20240419,1752,8,30,1391357,1.37
20240419,1752,9,41,2828277,2.80
20240419,1752,10,19,2583253,2.55
20240419,1752,11,7,2058000,2.03
20240419,1752,12,1,403000,0.39
20240419,1752,13,4,2651000,2.62
20240419,1752,14,3,2491489,2.46
20240419,1752,15,12,58469979,57.89
20240419,1752,16,0,0,0.00
20240419,1752,17,9461,100988472,100.00
20240419,1760,1,22373,659760,0.76
20240419,1760,2,9692,17335809,20.21
20240419,1760,3,807,6186450,7.21
20240419,1760,4,230,2919183,3.40
20240419,1760,5,123,2235288,2.60
20240419,1760,6,89,2218201,2.58
20240419,1760,7,50,1760996,2.05
20240419,1760,8,24,1104344,1.28
20240419,1760,9,55,3784800,4.41
20240419,1760,10,38,5442976,6.34
20240419,1760,11,23,6205767,7.23
20240419,1760,12,8,3718891,4.33
20240419,1760,13,4,2815530,3.28
20240419,1760,14,1,823579,0.96
20240419,1760,15,7,28527439,33.27
20240419,1760,16,0,0,0.00
20240419,1760,17,33524,85739013,100.00
20240419,1762,1,30115,946669,1.22
20240419,1762,2,6185,12090757,15.58
20240419,1762,3,727,5771134,7.44
20240419,1762,4,226,2915935,3.75
20240419,1762,5,136,2525661,3.25
20240419,1762,6,129,3258979,4.20
20240419,1762,7,55,2026828,2.61
20240419,1762,8,33,1521641,1.96
20240419,1762,9,63,4496196,5.79
20240419,1762,10,35,5030801,6.48
20240419,1762,11,7,2195169,2.83
20240419,1762,12,5,2527089,3.25
20240419,1762,13,4,2736250,3.52
20240419,1762,14,3,2586179,3.33
20240419,1762,15,5,26930712,34.72
20240419,1762,16,0,0,0.00
20240419,1762,17,37728,77560000,100.00
20240419,1763,1,0,0,0.00
20240419,1763,2,0,0,0.00
20240419,1763,3,0,0,0.00
20240419,1763,4,0,0,0.00
20240419,1763,5,0,0,0.00
20240419,1763,6,0,0,0.00
20240419,1763,7,0,0,0.00
20240419,1763,8,0,0,0.00
20240419,1763,9,0,0,0.00
20240419,1763,10,0,0,0.00
20240419,1763,11,0,0,0.00
20240419,1763,12,0,0,0.00
20240419,1763,13,0,0,0.00
20240419,1763,14,0,0,0.00
20240419,1763,15,1,1818724803,100.00
20240419,1763,16,0,0,0.00
20240419,1763,17,1,1818724803,100.00
20240419,1773,1,3996,871146,0.34
20240419,1773,2,5114,10172380,4.06
20240419,1773,3,741,5543785,2.21
20240419,1773,4,274,3366277,1.34
20240419,1773,5,166,2954866,1.18
20240419,1773,6,161,3988310,1.59
20240419,1773,7,92,3217333,1.28
20240419,1773,8,57,2606008,1.04
20240419,1773,9,114,8307137,3.32
20240419,1773,10,67,9292511,3.71
20240419,1773,11,31,9096198,3.63
20240419,1773,12,16,7864411,3.14
20240419,1773,13,8,5488529,2.19
20240419,1773,14,5,4495452,1.79
20240419,1773,15,21,172735657,69.09
20240419,1773,16,0,0,0.00
20240419,1773,17,10863,250000000,100.00
20240419,1775,1,0,0,0.00
20240419,1775,2,0,0,0.00
20240419,1775,3,0,0,0.00
20240419,1775,4,0,0,0.00
20240419,1775,5,0,0,0.00
20240419,1775,6,0,0,0.00
20240419,1775,7,0,0,0.00
20240419,1775,8,0,0,0.00
20240419,1775,9,0,0,0.00
20240419,1775,10,0,0,0.00
20240419,1775,11,0,0,0.00
20240419,1775,12,0,0,0.00
20240419,1775,13,0,0,0.00
20240419,1775,14,0,0,0.00
20240419,1775,15,1,88000000,100.00
20240419,1775,16,0,0,0.00
20240419,1775,17,1,88000000,100.00
20240419,1776,1,1374,631958,1.05
20240419,1776,2,1194,2738073,4.55
20240419,1776,3,287,2102578,3.49
20240419,1776,4,90,1101215,1.83
20240419,1776,5,57,992391,1.65
20240419,1776,6,59,1453032,2.41
20240419,1776,7,30,1055456,1.75
20240419,1776,8,15,680183,1.13
20240419,1776,9,51,3554188,5.91
20240419,1776,10,17,2483854,4.13
20240419,1776,11,10,2827788,4.70
20240419,1776,12,6,3056609,5.08
20240419,1776,13,9,6354057,10.57
20240419,1776,14,6,5377004,8.94
20240419,1776,15,13,25698566,42.75
20240419,1776,16,0,0,0.00
20240419,1776,17,3218,60106952,100.00
20240419,1777,1,1144,146953,0.32
20240419,1777,2,1703,3202021,7.18
20240419,1777,3,249,1843822,4.13
20240419,1777,4,85,1044587,2.34
20240419,1777,5,60,1076006,2.41
20240419,1777,6,59,1463400,3.28
20240419,1777,7,36,1269161,2.84
20240419,1777,8,14,640340,1.43
20240419,1777,9,44,3183348,7.13
20240419,1777,10,15,1939260,4.34
20240419,1777,11,7,1893061,4.24
20240419,1777,12,2,976922,2.19
20240419,1777,13,1,657982,1.47
20240419,1777,14,1,890888,1.99
20240419,1777,15,5,24363962,54.63
20240419,1777,16,0,0,0.00
20240419,1777,17,3425,44591713,100.00
20240419,1780,1,304,69330,0.07
20240419,1780,2,712,1684942,1.75
20240419,1780,3,200,1643003,1.71
20240419,1780,4,78,995957,1.03
20240419,1780,5,58,1075674,1.12
20240419,1780,6,42,1074929,1.12
20240419,1780,7,24,882302,0.92
20240419,1780,8,20,922397,0.96
20240419,1780,9,54,4002026,4.17
20240419,1780,10,29,4123964,4.30
20240419,1780,11,12,3109992,3.24
20240419,1780,12,10,5353109,5.58
20240419,1780,13,5,3470318,3.62
20240419,1780,14,4,3883166,4.05
20240419,1780,15,16,63493655,66.28
20240419,1780,16,0,0,0.00
20240419,1780,17,1568,95784764,100.00
20240419,1781,1,23465,121520,0.25
20240419,1781,2,4296,8720382,18.39
20240419,1781,3,623,5114317,10.78
20240419,1781,4,145,1919174,4.04
20240419,1781,5,118,2201832,4.64
20240419,1781,6,83,2181964,4.60
20240419,1781,7,46,1659947,3.50
